,Idx,power,voltage
1563326487,866131033542636,0,225
1563326464,866131033545324,0,230
1563326512,866131033548393,0,227
1563326486,866131033548666,0,227
1563326497,866131033549011,0,237
1563326485,866131033549474,0,0
1563326484,866131033551868,0,232
1563326500,866873020621168,0,227
1563326547,866131033542636,0,225
1563326524,866131033545324,0,230
1563326572,866131033548393,0,227
1563326547,866131033548666,0,229
1563326557,866131033549011,0,237
1563326545,866131033549474,0,0
1563326544,866131033551868,0,229
1563326560,866873020621168,0,227
1563326607,866131033542636,0,225
1563326584,866131033545324,0,230
1563326633,866131033548393,0,227
1563326607,866131033548666,0,230
1563326617,866131033549011,0,237
1563326605,866131033549474,0,0
1563326604,866131033551868,0,228
1563326620,866873020621168,0,227
1563326667,866131033542636,0,225
1563326644,866131033545324,0,231
1563326693,866131033548393,0,227
1563326667,866131033548666,0,228
1563326677,866131033549011,0,237
1563326665,866131033549474,0,0
1563326664,866131033551868,0,228
1563326680,866873020621168,0,227
1563326727,866131033542636,0,226
1563326704,866131033545324,0,231
1563326753,866131033548393,0,228
1563326727,866131033548666,0,230
1563326737,866131033549011,0,235
1563326725,866131033549474,0,0
1563326724,866131033551868,565,227
1563326740,866873020621168,0,227
1563326787,866131033542636,0,226
1563326764,866131033545324,0,231
1563326813,866131033548393,0,228
1563326787,866131033548666,0,230
1563326797,866131033549011,0,234
1563326785,866131033549474,0,0
1563326784,866131033551868,1069,225
1563326800,866873020621168,0,227
1563326847,866131033542636,0,226
1563326824,866131033545324,0,231
1563326873,866131033548393,0,227
1563326847,866131033548666,0,230
1563326857,866131033549011,0,234
1563326845,866131033549474,0,0
1563326844,866131033551868,1061,224
1563326860,866873020621168,0,227
1563326907,866131033542636,0,225
1563326884,866131033545324,0,231
1563326933,866131033548393,0,227
1563326907,866131033548666,0,231
1563326917,866131033549011,0,234
1563326905,866131033549474,0,0
1563326904,866131033551868,1012,224
1563326920,866873020621168,0,227
1563326967,866131033542636,0,225
1563326944,866131033545324,0,231
1563326993,866131033548393,0,227
1563326967,866131033548666,0,231
1563326977,866131033549011,0,234
1563326965,866131033549474,0,0
1563326964,866131033551868,0,227
1563326980,866873020621168,0,227
1563327027,866131033542636,0,226
1563327004,866131033545324,0,231
1563327053,866131033548393,0,228
1563327027,866131033548666,0,231
1563327037,866131033549011,0,235
1563327025,866131033549474,0,0
1563327025,866131033551868,0,228
1563327040,866873020621168,0,227
1563327087,866131033542636,0,226
1563327064,866131033545324,0,231
1563327113,866131033548393,0,228
1563327087,866131033548666,0,230
1563327097,866131033549011,0,235
1563327085,866131033549474,0,0
1563327085,866131033551868,0,227
1563327100,866873020621168,0,227
1563327147,866131033542636,0,226
1563327124,866131033545324,0,231
1563327147,866131033548666,0,230
1563327157,866131033549011,0,235
1563327145,866131033549474,0,0
1563327145,866131033551868,0,227
1563327160,866873020621168,0,227
1563327207,866131033542636,0,225
1563327184,866131033545324,0,231
1563327207,866131033548666,0,230
1563327217,866131033549011,0,235
1563327205,866131033549474,0,0
1563327205,866131033551868,0,227
1563327220,866873020621168,0,226
1563327267,866131033542636,0,223
1563327244,866131033545324,0,231
1563327265,866131033548393,0,0
1563327267,866131033548666,0,230
1563327277,866131033549011,0,235
1563327265,866131033549474,0,0
1563327265,866131033551868,0,227
1563327280,866873020621168,0,224
1563327327,866131033542636,0,223
1563327304,866131033545324,0,231
1563327325,866131033548393,0,223
1563327327,866131033548666,0,230
1563327337,866131033549011,0,235
1563327325,866131033549474,0,0
1563327325,866131033551868,0,228
1563327340,866873020621168,0,224
1563327387,866131033542636,0,223
1563327364,866131033545324,0,231
1563327385,866131033548393,0,224
1563327387,866131033548666,0,230
1563327397,866131033549011,0,235
1563327385,866131033549474,0,0
1563327385,866131033551868,0,228
1563327400,866873020621168,0,224
1563327447,866131033542636,0,222
1563327424,866131033545324,0,232
1563327445,866131033548393,0,224
1563327447,866131033548666,0,230
1563327457,866131033549011,0,235
1563327445,866131033549474,0,0
1563327445,866131033551868,0,228
1563327460,866873020621168,0,224
1563327507,866131033542636,0,223
1563327484,866131033545324,0,231
1563327505,866131033548393,0,224
1563327507,866131033548666,0,230
1563327517,866131033549011,0,235
1563327505,866131033549474,0,0
1563327505,866131033551868,366,227
1563327520,866873020621168,0,224
1563327567,866131033542636,0,223
1563327544,866131033545324,0,231
1563327565,866131033548393,0,225
1563327567,866131033548666,0,231
1563327577,866131033549011,0,235
1563327565,866131033549474,0,0
1563327565,866131033551868,1063,224
1563327580,866873020621168,0,224
1563327627,866131033542636,0,223
1563327604,866131033545324,0,231
1563327625,866131033548393,0,224
1563327627,866131033548666,0,231
1563327637,866131033549011,949,231
1563327625,866131033549474,0,0
1563327625,866131033551868,955,226
1563327640,866873020621168,0,224
1563327687,866131033542636,0,223
1563327664,866131033545324,0,231
1563327685,866131033548393,0,225
1563327687,866131033548666,0,231
1563327697,866131033549011,980,231
1563327685,866131033549474,0,0
1563327685,866131033551868,0,229
1563327700,866873020621168,0,225
1563327747,866131033542636,0,223
1563327724,866131033545324,0,232
1563327745,866131033548393,0,224
1563327747,866131033548666,0,230
1563327757,866131033549011,978,231
1563327745,866131033549474,0,0
1563327745,866131033551868,0,228
1563327760,866873020621168,0,224
1563327807,866131033542636,0,223
1563327784,866131033545324,0,231
1563327805,866131033548393,0,224
1563327807,866131033548666,0,230
1563327817,866131033549011,37,235
1563327805,866131033549474,0,0
1563327805,866131033551868,0,228
1563327820,866873020621168,0,224
1563327867,866131033542636,0,223
1563327844,866131033545324,0,230
1563327865,866131033548393,0,225
1563327867,866131033548666,0,231
1563327877,866131033549011,0,233
1563327865,866131033549474,0,0
1563327865,866131033551868,0,228
1563327880,866873020621168,0,225
1563327928,866131033542636,0,223
1563327904,866131033545324,0,230
1563327925,866131033548393,0,225
1563327927,866131033548666,0,231
1563327937,866131033549011,0,230
1563327925,866131033549474,0,0
1563327925,866131033551868,0,230
1563327941,866873020621168,0,225
1563327988,866131033542636,0,223
1563327964,866131033545324,0,230
1563327985,866131033548393,0,225
1563327987,866131033548666,0,230
1563327997,866131033549011,0,232
1563327995,866131033549474,0,0
1563327985,866131033551868,0,229
1563328001,866873020621168,0,225
1563328048,866131033542636,0,223
1563328024,866131033545324,0,230
1563328045,866131033548393,0,226
1563328047,866131033548666,0,231
1563328057,866131033549011,0,232
1563328055,866131033549474,0,35
1563328045,866131033551868,0,228
1563328061,866873020621168,0,225
1563328108,866131033542636,0,223
1563328084,866131033545324,0,230
1563328105,866131033548393,0,225
1563328107,866131033548666,0,231
1563328117,866131033549011,0,234
1563328115,866131033549474,0,0
1563328105,866131033551868,0,228
1563328121,866873020621168,0,225
1563328168,866131033542636,0,224
1563328144,866131033545324,0,230
1563328165,866131033548393,0,226
1563328167,866131033548666,0,230
1563328177,866131033549011,0,237
1563328175,866131033549474,0,0
1563328165,866131033551868,0,228
1563328181,866873020621168,0,226
1563328228,866131033542636,0,226
1563328204,866131033545324,0,230
1563328225,866131033548393,0,228
1563328227,866131033548666,0,230
1563328237,866131033549011,0,236
1563328235,866131033549474,0,0
1563328225,866131033551868,0,229
1563328241,866873020621168,0,227
1563328288,866131033542636,0,226
1563328264,866131033545324,0,230
1563328285,866131033548393,0,228
1563328287,866131033548666,0,231
1563328297,866131033549011,0,235
1563328295,866131033549474,0,0
1563328285,866131033551868,0,229
1563328301,866873020621168,0,227
1563328348,866131033542636,0,226
1563328324,866131033545324,0,230
1563328345,866131033548393,0,228
1563328347,866131033548666,0,231
1563328357,866131033549011,0,234
1563328355,866131033549474,0,0
1563328345,866131033551868,0,228
1563328361,866873020621168,0,227
1563328408,866131033542636,0,226
1563328384,866131033545324,0,230
1563328405,866131033548393,0,228
1563328407,866131033548666,0,231
1563328417,866131033549011,0,234
1563328415,866131033549474,0,0
1563328405,866131033551868,0,228
1563328421,866873020621168,0,227
1563328468,866131033542636,0,226
1563328444,866131033545324,0,230
1563328465,866131033548393,0,228
1563328467,866131033548666,0,230
1563328477,866131033549011,0,234
1563328475,866131033549474,0,0
1563328465,866131033551868,0,228
1563328481,866873020621168,0,227
1563328528,866131033542636,0,226
1563328504,866131033545324,0,230
1563328525,866131033548393,0,228
1563328527,866131033548666,0,231
1563328537,866131033549011,0,235
1563328535,866131033549474,0,0
1563328525,866131033551868,0,229
1563328541,866873020621168,0,227
1563328588,866131033542636,0,226
1563328564,866131033545324,0,231
1563328585,866131033548393,0,228
1563328587,866131033548666,0,230
1563328597,866131033549011,0,234
1563328595,866131033549474,0,0
1563328585,866131033551868,0,228
1563328601,866873020621168,0,227
1563328648,866131033542636,0,225
1563328624,866131033545324,0,230
1563328646,866131033548393,0,227
1563328647,866131033548666,0,230
1563328657,866131033549011,0,235
1563328655,866131033549474,0,0
1563328645,866131033551868,0,227
1563328661,866873020621168,0,227
1563328708,866131033542636,0,225
1563328684,866131033545324,0,230
1563328706,866131033548393,0,226
1563328707,866131033548666,0,230
1563328717,866131033549011,0,234
1563328715,866131033549474,0,0
1563328705,866131033551868,0,228
1563328721,866873020621168,0,227
1563328768,866131033542636,0,225
1563328744,866131033545324,0,230
1563328766,866131033548393,0,227
1563328767,866131033548666,0,230
1563328777,866131033549011,0,232
1563328775,866131033549474,0,0
1563328765,866131033551868,0,228
1563328781,866873020621168,0,227
1563328828,866131033542636,0,225
1563328804,866131033545324,0,230
1563328826,866131033548393,0,227
1563328827,866131033548666,0,231
1563328837,866131033549011,0,232
1563328835,866131033549474,0,0
1563328825,866131033551868,0,229
1563328841,866873020621168,0,227
1563328888,866131033542636,0,225
1563328864,866131033545324,0,230
1563328886,866131033548393,0,227
1563328887,866131033548666,0,231
1563328897,866131033549011,0,233
1563328895,866131033549474,0,128
1563328869,866131033551835,0,0
1563328885,866131033551868,0,228
1563328901,866873020621168,0,227
1563328948,866131033542636,0,225
1563328924,866131033545324,0,230
1563328946,866131033548393,0,227
1563328947,866131033548666,0,231
1563328957,866131033549011,0,232
1563328955,866131033549474,0,226
1563328929,866131033551835,0,234
1563328945,866131033551868,395,227
1563328961,866873020621168,0,227
1563329008,866131033542636,0,225
1563328984,866131033545324,0,230
1563329006,866131033548393,0,227
1563329007,866131033548666,0,231
1563329017,866131033549011,0,232
1563329015,866131033549474,0,226
1563328989,866131033551835,0,235
1563329005,866131033551868,1071,225
1563329021,866873020621168,0,227
1563329068,866131033542636,0,225
1563329044,866131033545324,0,231
1563329066,866131033548393,0,227
1563329067,866131033548666,0,231
1563329077,866131033549011,0,232
1563329075,866131033549474,0,226
1563329049,866131033551835,0,234
1563329065,866131033551868,778,226
1563329081,866873020621168,0,227
1563329128,866131033542636,0,225
1563329104,866131033545324,0,231
1563329126,866131033548393,0,227
1563329127,866131033548666,0,231
1563329137,866131033549011,395,231
1563329135,866131033549474,0,226
1563329109,866131033551835,0,234
1563329125,866131033551868,0,229
1563329141,866873020621168,0,227
1563329188,866131033542636,0,225
1563329164,866131033545324,0,230
1563329186,866131033548393,0,227
1563329187,866131033548666,0,231
1563329197,866131033549011,968,229
1563329195,866131033549474,0,226
1563329169,866131033551835,0,234
1563329185,866131033551868,0,228
1563329201,866873020621168,0,227
1563329248,866131033542636,0,225
1563329225,866131033545324,0,230
1563329246,866131033548393,0,227
1563329247,866131033548666,0,231
1563329257,866131033549011,965,229
1563329255,866131033549474,0,226
1563329229,866131033551835,0,235
1563329245,866131033551868,0,228
1563329261,866873020621168,0,227
1563329308,866131033542636,0,225
1563329285,866131033545324,0,231
1563329306,866131033548393,0,227
1563329307,866131033548666,0,231
1563329317,866131033549011,609,231
1563329315,866131033549474,0,226
1563329289,866131033551835,0,235
1563329305,866131033551868,0,228
1563329321,866873020621168,0,227
1563329368,866131033542636,0,225
1563329345,866131033545324,0,231
1563329366,866131033548393,0,227
1563329367,866131033548666,0,231
1563329377,866131033549011,0,233
1563329375,866131033549474,0,226
1563329349,866131033551835,0,234
1563329365,866131033551868,0,228
1563329381,866873020621168,0,227
1563329428,866131033542636,0,226
1563329405,866131033545324,0,231
1563329426,866131033548393,0,228
1563329427,866131033548666,0,230
1563329437,866131033549011,0,233
1563329435,866131033549474,0,227
1563329409,866131033551835,0,234
1563329425,866131033551868,0,231
1563329441,866873020621168,0,228
1563329488,866131033542636,0,226
1563329465,866131033545324,0,231
1563329486,866131033548393,0,228
1563329487,866131033548666,0,231
1563329497,866131033549011,0,233
1563329495,866131033549474,0,227
1563329469,866131033551835,0,234
1563329485,866131033551868,0,229
1563329501,866873020621168,0,228
1563329548,866131033542636,0,226
1563329525,866131033545324,0,231
1563329546,866131033548393,0,228
1563329547,866131033548666,0,231
1563329557,866131033549011,0,233
1563329555,866131033549474,0,227
1563329529,866131033551835,0,235
1563329545,866131033551868,0,228
1563329561,866873020621168,0,228
1563329608,866131033542636,0,226
1563329585,866131033545324,0,230
1563329606,866131033548393,0,228
1563329607,866131033548666,0,231
1563329618,866131033549011,0,233
1563329615,866131033549474,0,227
1563329589,866131033551835,0,235
1563329605,866131033551868,0,228
1563329621,866873020621168,0,228
1563329668,866131033542636,0,226
1563329645,866131033545324,0,231
1563329666,866131033548393,0,228
1563329667,866131033548666,0,230
1563329678,866131033549011,0,234
1563329675,866131033549474,0,227
1563329649,866131033551835,0,235
1563329665,866131033551868,0,229
1563329681,866873020621168,0,228
1563329728,866131033542636,0,226
1563329705,866131033545324,0,231
1563329726,866131033548393,0,228
1563329727,866131033548666,0,230
1563329738,866131033549011,0,234
1563329735,866131033549474,0,227
1563329709,866131033551835,0,236
1563329725,866131033551868,0,230
1563329741,866873020621168,0,228
1563329788,866131033542636,0,226
1563329765,866131033545324,0,230
1563329786,866131033548393,0,228
1563329787,866131033548666,0,230
1563329798,866131033549011,0,234
1563329795,866131033549474,0,228
1563329769,866131033551835,0,236
1563329785,866131033551868,0,229
1563329801,866873020621168,0,228
1563329848,866131033542636,0,226
1563329825,866131033545324,0,230
1563329846,866131033548393,0,229
1563329847,866131033548666,0,230
1563329858,866131033549011,0,234
1563329855,866131033549474,0,228
1563329829,866131033551835,0,236
1563329845,866131033551868,0,228
1563329861,866873020621168,0,228
1563329908,866131033542636,0,226
1563329885,866131033545324,0,230
1563329906,866131033548393,0,228
1563329907,866131033548666,0,230
1563329918,866131033549011,0,234
1563329915,866131033549474,0,227
1563329889,866131033551835,0,236
1563329905,866131033551868,0,228
1563329921,866873020621168,0,228
1563329968,866131033542636,0,226
1563329945,866131033545324,0,230
1563329966,866131033548393,0,228
1563329967,866131033548666,0,231
1563329978,866131033549011,0,234
1563329975,866131033549474,0,227
1563329950,866131033551835,0,236
1563329965,866131033551868,0,228
1563329981,866873020621168,0,228
1563330028,866131033542636,0,226
1563330005,866131033545324,0,231
1563330029,866131033546983,0,207
1563330026,866131033548393,0,228
1563330027,866131033548666,0,231
1563330038,866131033549011,0,234
1563330035,866131033549474,0,227
1563330010,866131033551835,0,236
1563330025,866131033551868,0,230
1563330041,866873020621168,0,228
1563330088,866131033542636,0,226
1563330065,866131033545324,0,230
1563330089,866131033546983,0,231
1563330086,866131033548393,0,228
1563330087,866131033548666,0,231
1563330098,866131033549011,0,234
1563330095,866131033549474,0,228
1563330070,866131033551835,0,236
1563330085,866131033551868,0,229
1563330101,866873020621168,0,228
1563330148,866131033542636,0,226
1563330125,866131033545324,0,230
1563330149,866131033546983,0,231
1563330146,866131033548393,0,228
1563330148,866131033548666,0,231
1563330158,866131033549011,0,234
1563330156,866131033549474,0,227
1563330130,866131033551835,0,236
1563330145,866131033551868,0,229
1563330161,866873020621168,0,228
1563330208,866131033542636,0,226
1563330185,866131033545324,0,230
1563330209,866131033546983,637,229
1563330206,866131033548393,0,229
1563330208,866131033548666,0,231
1563330218,866131033549011,0,234
1563330216,866131033549474,0,228
1563330190,866131033551835,0,235
1563330205,866131033551868,0,229
1563330221,866873020621168,0,228
1563330268,866131033542636,0,226
1563330245,866131033545324,0,230
1563330269,866131033546983,1438,228
1563330266,866131033548393,0,229
1563330268,866131033548666,0,231
1563330278,866131033549011,0,234
1563330276,866131033549474,0,228
1563330250,866131033551835,0,235
1563330265,866131033551868,0,229
1563330281,866873020621168,0,228
1563330328,866131033542636,0,226
1563330305,866131033545324,0,230
1563330329,866131033546983,1438,228
1563330326,866131033548393,0,228
1563330328,866131033548666,0,231
1563330338,866131033549011,0,234
1563330336,866131033549474,0,227
1563330310,866131033551835,0,235
1563330325,866131033551868,0,230
1563330341,866873020621168,0,228
1563330388,866131033542636,0,225
1563330365,866131033545324,0,230
1563330389,866131033546983,1438,228
1563330386,866131033548393,0,227
1563330388,866131033548666,0,231
1563330398,866131033549011,0,233
1563330396,866131033549474,0,226
1563330370,866131033551835,0,235
1563330385,866131033551868,0,229
1563330401,866873020621168,0,227
1563330448,866131033542636,0,225
1563330425,866131033545324,0,229
1563330449,866131033546983,1439,228
1563330446,866131033548393,0,227
1563330448,866131033548666,0,231
1563330458,866131033549011,0,234
1563330456,866131033549474,0,226
1563330430,866131033551835,0,235
1563330445,866131033551868,0,228
1563330461,866873020621168,0,227
1563330508,866131033542636,0,225
1563330485,866131033545324,0,229
1563330509,866131033546983,1438,228
1563330506,866131033548393,0,227
1563330509,866131033548666,0,231
1563330518,866131033549011,0,234
1563330516,866131033549474,0,226
1563330490,866131033551835,0,235
1563330505,866131033551868,0,229
1563330521,866873020621168,0,227
1563330568,866131033542636,0,225
1563330545,866131033545324,0,229
1563330569,866131033546983,1439,228
1563330566,866131033548393,0,227
1563330569,866131033548666,0,231
1563330578,866131033549011,744,232
1563330576,866131033549474,0,226
1563330550,866131033551835,0,235
1563330565,866131033551868,0,229
1563330581,866873020621168,0,227
1563330628,866131033542636,0,225
1563330605,866131033545324,0,230
1563330629,866131033546983,1440,228
1563330626,866131033548393,0,227
1563330629,866131033548666,0,231
1563330638,866131033549011,982,231
1563330636,866131033549474,0,226
1563330610,866131033551835,0,236
1563330626,866131033551868,0,231
1563330641,866873020621168,0,227
1563330688,866131033542636,0,225
1563330665,866131033545324,0,230
1563330689,866131033546983,1440,228
1563330686,866131033548393,0,227
1563330689,866131033548666,0,231
1563330698,866131033549011,979,231
1563330696,866131033549474,0,226
1563330670,866131033551835,0,236
1563330686,866131033551868,0,230
1563330701,866873020621168,0,227
1563330748,866131033542636,0,226
1563330725,866131033545324,0,230
1563330749,866131033546983,1439,228
1563330746,866131033548393,0,227
1563330749,866131033548666,0,231
1563330758,866131033549011,978,231
1563330756,866131033549474,0,226
1563330730,866131033551835,0,236
1563330746,866131033551868,0,233
1563330761,866873020621168,0,227
1563330808,866131033542636,0,226
1563330785,866131033545324,0,230
1563330809,866131033546983,1439,228
1563330806,866131033548393,0,227
1563330809,866131033548666,0,231
1563330818,866131033549011,976,231
1563330816,866131033549474,0,226
1563330790,866131033551835,0,236
1563330806,866131033551868,0,233
1563330821,866873020621168,0,227
1563330868,866131033542636,0,225
1563330845,866131033545324,0,230
1563330869,866131033546983,1437,228
1563330867,866131033548393,0,227
1563330869,866131033548666,0,231
1563330878,866131033549011,977,231
1563330876,866131033549474,0,226
1563330850,866131033551835,0,236
1563330866,866131033551868,0,233
1563330881,866873020621168,0,227
1563330928,866131033542636,0,225
1563330905,866131033545324,0,231
1563330929,866131033546983,1438,228
1563330927,866131033548393,0,227
1563330929,866131033548666,0,231
1563330938,866131033549011,979,232
1563330936,866131033549474,0,226
1563330910,866131033551835,0,236
1563330926,866131033551868,0,234
1563330941,866873020621168,0,227
1563330988,866131033542636,0,225
1563330965,866131033545324,0,231
1563330989,866131033546983,1424,227
1563330987,866131033548393,0,227
1563330989,866131033548666,0,231
1563330998,866131033549011,980,232
1563331012,866131033549474,0,0
1563330970,866131033551835,0,236
1563330986,866131033551868,0,234
1563331001,866873020621168,0,228
1563331048,866131033542636,0,226
1563331025,866131033545324,0,231
1563331049,866131033546983,1412,226
1563331047,866131033548393,0,227
1563331049,866131033548666,0,231
1563331058,866131033549011,980,232
1563331072,866131033549474,0,224
1563331030,866131033551835,0,235
1563331046,866131033551868,0,233
1563331061,866873020621168,0,227
1563331108,866131033542636,0,226
1563331085,866131033545324,0,231
1563331110,866131033546983,1413,226
1563331107,866131033548393,0,229
1563331109,866131033548666,0,231
1563331118,866131033549011,981,232
1563331132,866131033549474,0,228
1563331090,866131033551835,0,234
1563331106,866131033551868,0,233
1563331121,866873020621168,0,228
1563331168,866131033542636,0,227
1563331145,866131033545324,0,231
1563331170,866131033546983,1411,226
1563331167,866131033548393,0,229
1563331169,866131033548666,0,231
1563331178,866131033549011,981,232
1563331192,866131033549474,0,228
1563331150,866131033551835,0,234
1563331166,866131033551868,0,233
1563331181,866873020621168,0,228
1563331228,866131033542636,0,227
1563331205,866131033545324,0,228
1563331230,866131033546983,698,229
1563331227,866131033548393,0,229
1563331229,866131033548666,0,231
1563331238,866131033549011,979,232
1563331252,866131033549474,0,228
1563331210,866131033551835,0,234
1563331226,866131033551868,0,233
1563331241,866873020621168,0,228
1563331288,866131033542636,0,226
1563331265,866131033545324,0,228
1563331290,866131033546983,0,231
1563331287,866131033548393,0,229
1563331289,866131033548666,0,232
1563331298,866131033549011,980,232
1563331312,866131033549474,0,228
1563331270,866131033551835,0,235
1563331286,866131033551868,0,233
1563331301,866873020621168,0,228
1563331348,866131033542636,0,226
1563331325,866131033545324,0,228
1563331350,866131033546983,0,231
1563331347,866131033548393,0,229
1563331349,866131033548666,0,232
1563331358,866131033549011,978,232
1563331372,866131033549474,0,228
1563331330,866131033551835,0,235
1563331346,866131033551868,0,234
1563331361,866873020621168,0,228
1563331408,866131033542636,0,226
1563331385,866131033545324,0,227
1563331410,866131033546983,0,231
1563331407,866131033548393,0,229
1563331409,866131033548666,0,231
1563331418,866131033549011,981,232
1563331432,866131033549474,0,228
1563331390,866131033551835,0,235
1563331406,866131033551868,0,234
1563331421,866873020621168,0,228
1563331468,866131033542636,0,227
1563331445,866131033545324,0,227
1563331470,866131033546983,0,231
1563331467,866131033548393,0,229
1563331469,866131033548666,0,231
1563331478,866131033549011,983,232
1563331492,866131033549474,0,228
1563331450,866131033551835,0,235
1563331466,866131033551868,0,234
1563331481,866873020621168,0,229
1563331529,866131033542636,0,227
1563331505,866131033545324,0,227
1563331530,866131033546983,0,231
1563331527,866131033548393,0,229
1563331529,866131033548666,0,231
1563331538,866131033549011,570,234
1563331552,866131033549474,0,228
1563331510,866131033551835,0,235
1563331526,866131033551868,0,234
1563331542,866873020621168,0,229
1563331589,866131033542636,0,227
1563331565,866131033545324,0,227
1563331590,866131033546983,0,231
1563331587,866131033548393,0,229
1563331589,866131033548666,0,231
1563331598,866131033549011,0,236
1563331612,866131033549474,0,228
1563331570,866131033551835,0,236
1563331586,866131033551868,0,233
1563331602,866873020621168,0,229
1563331649,866131033542636,0,227
1563331625,866131033545324,0,227
1563331650,866131033546983,0,231
1563331647,866131033548393,0,229
1563331649,866131033548666,0,230
1563331658,866131033549011,0,237
1563331672,866131033549474,0,228
1563331630,866131033551835,0,235
1563331646,866131033551868,0,233
1563331662,866873020621168,0,229
1563331709,866131033542636,0,227
1563331685,866131033545324,0,227
1563331710,866131033546983,0,231
1563331707,866131033548393,0,229
1563331709,866131033548666,0,231
1563331718,866131033549011,0,236
1563331732,866131033549474,0,228
1563331690,866131033551835,0,236
1563331706,866131033551868,0,234
1563331722,866873020621168,0,229
1563331769,866131033542636,0,227
1563331745,866131033545324,0,227
1563331770,866131033546983,0,231
1563331767,866131033548393,0,229
1563331769,866131033548666,0,231
1563331778,866131033549011,0,236
1563331792,866131033549474,0,228
1563331750,866131033551835,0,236
1563331766,866131033551868,0,234
1563331782,866873020621168,0,229
1563331829,866131033542636,0,227
1563331805,866131033545324,0,227
1563331830,866131033546983,0,231
1563331827,866131033548393,0,229
1563331829,866131033548666,0,231
1563331838,866131033549011,320,235
1563331852,866131033549474,0,228
1563331810,866131033551835,0,236
1563331826,866131033551868,245,233
1563331842,866873020621168,0,229
1563331889,866131033542636,0,227
1563331865,866131033545324,0,227
1563331890,866131033546983,0,231
1563331887,866131033548393,0,229
1563331889,866131033548666,0,232
1563331898,866131033549011,993,233
1563331912,866131033549474,0,228
1563331870,866131033551835,0,236
1563331886,866131033551868,1122,231
1563331902,866873020621168,0,229
1563331949,866131033542636,0,227
1563331925,866131033545324,0,227
1563331950,866131033546983,0,231
1563331947,866131033548393,0,229
1563331949,866131033548666,0,232
1563331958,866131033549011,989,232
1563331972,866131033549474,0,228
1563331930,866131033551835,0,235
1563331946,866131033551868,1119,230
1563331962,866873020621168,0,229
1563332009,866131033542636,0,225
1563331985,866131033545324,0,227
1563332010,866131033546983,0,232
1563332007,866131033548393,0,227
1563332009,866131033548666,0,232
1563332018,866131033549011,987,232
1563332032,866131033549474,0,224
1563331990,866131033551835,0,234
1563332006,866131033551868,543,232
1563332022,866873020621168,0,226
1563332069,866131033542636,0,223
1563332045,866131033545324,0,227
1563332070,866131033546983,0,232
1563332067,866131033548393,0,225
1563332069,866131033548666,0,232
1563332078,866131033549011,986,232
1563332092,866131033549474,0,224
1563332050,866131033551835,0,234
1563332066,866131033551868,0,235
1563332082,866873020621168,0,225
1563332129,866131033542636,0,223
1563332105,866131033545324,0,227
1563332130,866131033546983,0,231
1563332127,866131033548393,0,225
1563332129,866131033548666,0,229
1563332138,866131033549011,41,236
1563332152,866131033549474,0,224
1563332110,866131033551835,0,234
1563332126,866131033551868,0,236
1563332142,866873020621168,0,225
1563332189,866131033542636,0,223
1563332165,866131033545324,0,227
1563332190,866131033546983,0,231
1563332187,866131033548393,0,224
1563332189,866131033548666,0,228
1563332198,866131033549011,0,236
1563332212,866131033549474,0,223
1563332170,866131033551835,0,234
1563332186,866131033551868,0,235
1563332202,866873020621168,0,224
1563332249,866131033542636,0,223
1563332225,866131033545324,0,227
1563332250,866131033546983,0,230
1563332247,866131033548393,0,224
1563332249,866131033548666,0,229
1563332258,866131033549011,0,236
1563332272,866131033549474,0,223
1563332230,866131033551835,0,235
1563332246,866131033551868,103,234
1563332262,866873020621168,0,224
1563332309,866131033542636,0,223
1563332285,866131033545324,0,227
1563332310,866131033546983,0,230
1563332307,866131033548393,0,224
1563332309,866131033548666,0,229
1563332318,866131033549011,0,237
1563332332,866131033549474,0,224
1563332290,866131033551835,0,236
1563332306,866131033551868,1120,230
1563332322,866873020621168,0,225
1563332369,866131033542636,0,223
1563332345,866131033545324,0,227
1563332370,866131033546983,0,230
1563332367,866131033548393,0,225
1563332369,866131033548666,0,229
1563332378,866131033549011,0,236
1563332392,866131033549474,0,224
1563332350,866131033551835,0,235
1563332366,866131033551868,1115,230
1563332382,866873020621168,0,225
1563332429,866131033542636,0,223
1563332405,866131033545324,0,228
1563332430,866131033546983,0,231
1563332427,866131033548393,0,225
1563332429,866131033548666,0,229
1563332438,866131033549011,0,237
1563332452,866131033549474,0,224
1563332410,866131033551835,0,235
1563332426,866131033551868,1119,230
1563332442,866873020621168,0,225
1563332489,866131033542636,0,223
1563332465,866131033545324,0,227
1563332490,866131033546983,0,231
1563332487,866131033548393,0,225
1563332489,866131033548666,0,228
1563332498,866131033549011,0,237
1563332512,866131033549474,0,224
1563332471,866131033551835,0,235
1563332486,866131033551868,1117,230
1563332502,866873020621168,0,225
1563332549,866131033542636,0,223
1563332525,866131033545324,0,227
1563332550,866131033546983,0,232
1563332547,866131033548393,0,225
1563332549,866131033548666,0,228
1563332558,866131033549011,38,237
1563332572,866131033549474,0,224
1563332531,866131033551835,0,234
1563332546,866131033551868,1116,230
1563332562,866873020621168,0,225
1563332609,866131033542636,0,223
1563332585,866131033545324,0,228
1563332610,866131033546983,0,232
1563332607,866131033548393,0,225
1563332609,866131033548666,0,229
1563332618,866131033549011,1005,233
1563332632,866131033549474,0,224
1563332591,866131033551835,0,235
1563332606,866131033551868,1116,230
1563332622,866873020621168,0,225
1563332669,866131033542636,0,223
